Tax Code,Owner Name,Owner Contact,Last Payment Date
T001881,Shyam Shresth,9876543210,2/8/2022
T001882,Alaichi Maiya Shahi,9876543210,8/14/2020
T001883,Dilip Kumar Khatri,9876543210,11/27/2021
T001884,Dilip Kumar Khatri,9876543210,5/1/2023
T001885,Narayan Das Shrestha,9876543210,3/7/2021
T001886,Jay Ram Thapa,9876543210,1/10/2024
T001887,Iswor Shrestha,9876543210,10/27/2021
T001888,Krishna Prasad Acharya,9876543210,12/25/2023
T001889,Kiran Kumar Khatri,9876543210,2/24/2023
T001890,Somnath Poudel,9876543210,1/24/2021
T001891,Narayan KC,9876543210,2/28/2022
T001892,Prem Bahadur Thapa,9876543210,7/29/2024
T001893,Dipak Kumar Kc,9876543210,8/28/2021
T001894,Sita Karki,9876543210,1/21/2022
T001895,Dev Chandra Kc,9876543210,7/20/2021
T001896,Ambika Regmi,9876543210,10/13/2020
T001897,Shyam Buniyar,9876543210,8/3/2021
T001898,Ram Krishna Rijal,9876543210,10/18/2024
T001899,Dil Kumar Rashaili,9876543210,2/22/2024
T001901,Kuber Khatri,9876543210,6/26/2023
T001902,Ram Bahadur Khatri,9876543210,5/21/2020
T001903,Ram Bahadur Maharjan,9876543210,3/10/2023
T001904,Dipak Kumar Kc,9876543210,4/5/2022
T001905,Ram Badhadur Sunar,9876543210,7/3/2021
T001906,Sankhar lama,9876543210,11/19/2021
T001907,Rukmani Thapa,9876543210,1/4/2022
T001908,Niranjan.KC,9876543210,8/2/2024
T001909,Babulal Shrestha,9876543210,8/19/2021
T001910,Sita Karki,9876543210,8/16/2023
T001911,Bishnu Hari Khatri,9876543210,8/20/2022
T001913,Makuri Khadka,9876543210,5/28/2024
T001914,Bhajahari Puri,9876543210,8/1/2021
T001915,Sagunbir Shrestha,9876543210,10/30/2021
T001916,Balbahadur Sunar,9876543210,8/15/2020
T001917,Kalpana Maharja,9876543210,6/18/2020
T001918,Sarita Bhandari,9876543210,2/14/2020
T001919,Griheya Rai,9876543210,5/21/2022
T001920,Sanu Khadka,9876543210,11/9/2022
T001921,Lava Pokharel,9876543210,9/25/2024
T001922,Raj Man Rajthala,9876543210,4/15/2021
T001923,Shree Ram Ghimire,9876543210,8/8/2020
T001924,Nani Kaji Rana Magar,9876543210,7/4/2022
T001925,Jaya Ram Rana Jagar,9876543210,5/12/2021
T001926,Suraj Adhikari,9876543210,1/25/2022
T001927,Shyam,9876543210,2/18/2020
T001928,Ashok Raj Giri,9876543210,8/25/2024
T001929,Somnath Poudel,9876543210,5/15/2023
T001930,Anil bisunkhey,9876543210,8/31/2023
T001931,Sudarshan Nepal,9876543210,3/25/2022
T001932,Ambika Sharma Khanal,9876543210,12/4/2023
T001933,Dilip Kumar Khatri,9876543210,5/28/2023
T001934,Jitendra Shrestha,9876543210,7/29/2021
T001935,Ambika Prasad dhakal,9876543210,3/18/2021
T001936,Uma Kanta Upadhya Ghimire,9876543210,3/18/2021
T001937,Rabi Bagoti,9876543210,4/27/2021
T001938,Bhawani Shrestha,9876543210,11/12/2024
T001939,Ambika Koirala,9876543210,3/24/2021
T001940,Nakul Khadka,9876543210,6/5/2020
T001941,Durga Kc,9876543210,11/13/2024
T001942,Radha Ghimire,9876543210,11/19/2020
T001943,Bhawani Shrestha,9876543210,11/15/2021
T001944,Sankhar lama,9876543210,11/8/2020
T001945,Rita Shrestha,9876543210,4/8/2021
T001946,Dipak Kumar Kc,9876543210,7/10/2021
T001947,Temple,9876543210,9/7/2021
T001948,Hari Krishna Thapa,9876543210,2/2/2022
T001949,Sankhar lama,9876543210,9/25/2020
T001950,Ishwor Shrestha,9876543210,8/18/2021
T001951,Nakul Khadka,9876543210,2/11/2021
T001952,Prem Bahadur Thapa,9876543210,8/15/2023
T001953,Chetra Bahadur Khadka,9876543210,10/17/2021
T001954,Sanjit Mijar,9876543210,7/18/2024
T001956,Sita Karki,9876543210,5/10/2021
T001957,Sakuntala KC,9876543210,12/25/2021
T001958,Sarsawati Magar,9876543210,9/23/2024
T001959,Kamal Thapa,9876543210,9/21/2024
T001960,Milan Rai,9876543210,3/9/2022
T001961,Shir Ram Ghimire,9876543210,12/14/2024
T001962,Alaichi Maiya Shahi,9876543210,4/30/2024
T001963,Sanu Bhai Thapa,9876543210,7/20/2020
T001964,Gauri Budhathoki,9876543210,10/23/2022
T001965,Binod Sunar,9876543210,7/26/2023
T001966,Sita Karki,9876543210,2/1/2023
T001967,Gobardan Khadka,9876543210,5/19/2022
T001968,Dinesh Rana Magar,9876543210,12/18/2021
T001969,Ishwor Shrestha,9876543210,4/27/2021
T001970,Sanu Nani  Rana Magar,9876543210,12/8/2022
T001971,Hem Kumari Kc,9876543210,5/16/2021
T001972,Jayanti Kc,9876543210,10/16/2024
T001973,Prem Rai,9876543210,12/6/2021
T001974,Biakuntha Nepal,9876543210,10/29/2023
T001975,Ram Bahadur Maharjan,9876543210,1/26/2024
T001976,Sanu Khadka,9876543210,12/10/2024
T001977,Binod Sunar,9876543210,11/9/2022
T001978,Narayan Shrestha,9876543210,6/11/2024
T001979,Ajaya Acharya,9876543210,10/15/2023
T001980,Narayan Das,9876543210,7/8/2023
T001981,Dipa Budathoki,9876543210,10/15/2023
T001982,Ajaya Acharya,9876543210,8/13/2024
T001983,Prem Bahadur Rajthala,9876543210,11/2/2021
T001984,Beli Kumari Shrestha,9876543210,10/30/2020
T001985,Aasha Kaji Rajthala,9876543210,12/30/2021
T001986,Chandra Prasad Rai,9876543210,11/6/2020
T001987,Sarsawati Magar,9876543210,6/5/2020
T001988,Bhawani Shrestha,9876543210,7/23/2020
T001989,Thakur Prasad Upadhyaya,9876543210,7/17/2022
T001990,Kanchi Sunar,9876543210,4/5/2020
T001991,Prachandra Hari Saran Khadka,9876543210,6/7/2023
T001992,Kanchi Rana,9876543210,4/8/2020
T001993,Gita Kc,9876543210,5/3/2024
T001994,Chetra Bahadur Khadka,9876543210,8/22/2021
T001995,Biakuntha Nepal,9876543210,2/26/2024
T001996,Narayan Das Shrestha,9876543210,7/27/2021
T001997,Badri Rana Magar,9876543210,12/2/2021
T001998,Prachandra Hari Saran Khadka,9876543210,5/31/2023
T001999,Nakul Budhathoki,9876543210,12/19/2024
T002000,Mina Himal,9876543210,6/1/2021
T002002,Bhawani Khatri,9876543210,2/17/2024
T002003,Jay Ram Thapa,9876543210,8/10/2021
T002004,Sano Bhai Thapa,9876543210,12/2/2021
T002005,Raj Kumar Kc,9876543210,11/20/2022
T002006,Bekhalal Rajthala,9876543210,3/28/2020
T002007,Jay Ram Thapa,9876543210,11/3/2023
T002008,Ambika Sharma Khanal,9876543210,8/17/2022
T002009,Suresh Chandra Ranjit,9876543210,7/4/2021
T002010,Rita Shrestha,9876543210,5/5/2021
T002011,Ramesh KC,9876543210,11/15/2023
T002012,Sita Karki,9876543210,11/21/2024
T002013,Ashok Raj Giri,9876543210,8/11/2021
T002014,Sanu Bhai Thapa,9876543210,10/14/2021
T002015,Sano Bhai Thapa,9876543210,3/9/2022
T002016,Bachu Ram Khadka,9876543210,9/16/2020
T002017,Deepak Subba,9876543210,9/8/2021
T002018,Ranganath Acharya,9876543210,5/29/2020
T002019,Anil bisunkhey,9876543210,2/26/2024
T002020,Jaya Ram Rana Jagar,9876543210,2/28/2020
T002021,Bidur Singh Khadka,9876543210,7/21/2023
T002022,Jaya Ram Rana Jagar,9876543210,7/9/2022
T002023,Bachu Ram Khadka,9876543210,7/31/2024
T002024,Dinesh Rana Magar,9876543210,1/17/2021
T002595,Dhrami Khatri,9876543210,10/15/2020
T002025,Bhawani Khatri,9876543210,8/16/2022
T002026,Ambika Sharma Khanal,9876543210,12/22/2024
T002027,Akur Khadka,9876543210,10/26/2024
T002028,Mina Himal,9876543210,10/23/2022
T002029,Durlav Thapa,9876543210,11/28/2023
T002030,Shree Hari Thapa,9876543210,7/23/2023
T002031,Dil Kumar Rashaili,9876543210,2/7/2021
T002032,Ram Bahadur Khatri,9876543210,10/24/2023
T002033,Bisnu Bahadur Thapa,9876543210,6/30/2024
T002034,Devendra Thapa,9876543210,3/10/2023
T002035,Ambika Prasad Gautam,9876543210,5/24/2021
T002036,Bachu Ram Khadka,9876543210,7/30/2021
T002037,Keshari Shrestha,9876543210,8/6/2021
T002038,Kumar Thapa,9876543210,4/9/2024
T002039,Sukuman Baral,9876543210,6/22/2020
T002040,Ashok Shrestha,9876543210,2/5/2024
T002041,Ishwor Shrestha,9876543210,5/12/2023
T002042,Pandit Ram Shrestha,9876543210,5/3/2020
T002043,Chetra Bahadur Khadka,9876543210,9/10/2023
T002044,Amir Maharjhan,9876543210,1/22/2024
T002045,Sheetal Thapa,9876543210,6/26/2024
T002047,Niranjan.KC,9876543210,12/7/2022
T002048,Sukuman Baral,9876543210,8/24/2022
T002049,Kabi Raj Budhathoki,9876543210,4/29/2024
T002050,Deepak Subba,9876543210,2/5/2024
T002051,Anju Devi Shrestha,9876543210,6/21/2023
T002052,Aashik Moktang,9876543210,3/5/2020
T002053,Jayanti Kc,9876543210,2/8/2024
T002054,Aashik Moktang,9876543210,10/19/2024
T002055,Birendra Amatya,9876543210,1/30/2021
T002056,Deepak Subba,9876543210,10/26/2020
T002057,Janak Thapa,9876543210,8/18/2020
T002058,Rajaram Shrestha,9876543210,1/24/2022
T002059,Shyam,9876543210,8/24/2023
T002060,Ram Bahadur Maharjan,9876543210,8/22/2021
T002061,Sushil Subedi,9876543210,6/10/2022
T002062,Sima Aryal,9876543210,10/7/2020
T002063,Manoj Kumar Acharya,9876543210,10/3/2020
T002064,Vyas Acharya,9876543210,6/15/2023
T002065,Ambika Prasad dhakal,9876543210,1/26/2021
T002066,Mukesh Shrestha,9876543210,12/15/2021
T002067,Jaya Ram Rana Jagar,9876543210,10/21/2020
T002068,Hari Krishna Thapa,9876543210,8/18/2022
T002069,Alaichi Maiya Shahi,9876543210,1/15/2021
T002070,Astaram Shrestha,9876543210,10/5/2020
T002071,Lava Pokharel,9876543210,11/4/2020
T002072,Kanchi Kc,9876543210,11/20/2021
T002073,Kamal Bahadur Thapa,9876543210,12/13/2024
T002074,Ratna Bahadur Shrestha,9876543210,10/29/2020
T002075,Radha Ghimire,9876543210,11/7/2021
T002076,Raj Kumar Kc,9876543210,7/31/2020
T002077,Chetra Bahadur Khadka,9876543210,5/6/2024
T002078,Kul Bahadur Lama,9876543210,2/7/2021
T002079,Ram Bahadur Thapa,9876543210,8/23/2024
T002080,Ashok Raj Giri,9876543210,11/2/2023
T002596,Bharat Khadka,9876543210,5/5/2022
T002081,Rajesh Kumar Shrestha,9876543210,4/27/2020
T002082,Dil Kumar Rashaili,9876543210,8/21/2023
T002083,Manoj Kumar Acharya,9876543210,11/3/2023
T002084,Dipak Kumar Kc,9876543210,9/18/2024
T002085,Shiva Bahadur Thapa,9876543210,11/12/2023
T002086,Rana Bahadur Khatri,9876543210,5/27/2022
T002087,Ambika Regmi,9876543210,1/17/2023
T002088,Rabi Bagoti,9876543210,3/3/2024
T002089,Umesh Thapa,9876543210,10/11/2023
T002090,Govindra Bahadur Thapa,9876543210,1/30/2024
T002091,Shree Hari Thapa,9876543210,1/21/2024
T002092,Ram Badhadur Sunar,9876543210,6/25/2022
T002093,Bishnu Hari Khatri,9876543210,9/30/2021
T002095,Bachu Ram Khadka,9876543210,9/30/2020
T002096,Nani Kaji Rana Magar,9876543210,6/12/2021
T002097,Ram Bahadur Maharjan,9876543210,5/9/2022
T002098,Sankhar lama,9876543210,1/7/2023
T002099,Tulasa Acharya,9876543210,12/28/2022
T002100,Rajendra Thapa,9876543210,3/30/2020
T002101,Akur Khadka,9876543210,9/14/2024
T002102,Binod Sunar,9876543210,6/30/2023
T002103,Sanu Nani  Rana Magar,9876543210,3/8/2023
T002104,Maya Devi Rajthala,9876543210,5/7/2021
T002105,Rajesh Kumar Shrestha,9876543210,2/16/2021
T002106,Dev Krishna Kc,9876543210,4/8/2022
T002107,Club,9876543210,3/8/2024
T002108,Ram Badhadur Sunar,9876543210,11/8/2020
T002109,Nishan Furniture,9876543210,8/25/2020
T002110,Sundar Puri,9876543210,1/9/2021
T002111,Kanchi Rana,9876543210,4/10/2022
T002112,Anil bisunkhey,9876543210,12/24/2020
T002113,Bhawani Shrestha,9876543210,11/10/2020
T002114,Rita Dangol,9876543210,2/9/2023
T002115,Mukunda KC,9876543210,3/8/2022
T002116,Nani Kaji Rana Magar,9876543210,9/20/2021
T002117,Sabina Shrestha,9876543210,7/8/2021
T002118,Pushpa Shrestha,9876543210,2/13/2023
T002119,Sarsawati Magar,9876543210,11/28/2024
T002120,Ram Bhakta Thapa,9876543210,7/10/2022
T002121,Nakul Khadka,9876543210,5/14/2023
T002122,Ambika Regmi,9876543210,3/2/2024
T002123,Rita Shrestha,9876543210,3/25/2020
T002124,Hari Thapa,9876543210,5/29/2021
T002125,Amir Maharjhan,9876543210,1/10/2022
T002126,Kamal Bahadur Thapa,9876543210,7/18/2020
T002127,Punam Awale,9876543210,1/6/2022
T002128,Kanchi Rana,9876543210,3/28/2022
T002129,Rita Dangol,9876543210,8/2/2023
T002130,Kul Bahadur Lama,9876543210,10/27/2022
T002131,Somnath Poudel,9876543210,8/6/2021
T002132,Pandit Ram Shrestha,9876543210,10/5/2021
T002133,Bharat Khadka,9876543210,10/14/2021
T002134,Sakuntala KC,9876543210,2/14/2023
T002135,Narayan Bisankhey,9876543210,1/27/2023
T002136,Sankhar lama,9876543210,12/1/2022
T002137,Kanchi Rana,9876543210,5/17/2021
T002138,Sita Karki,9876543210,4/18/2023
T002139,Hari Thapa,9876543210,12/25/2022
T002140,Hem Kumari Kc,9876543210,10/17/2024
T002142,Bishnu Prasad Acharye,9876543210,5/8/2020
T002143,Sima Aryal,9876543210,8/9/2021
T002144,Ambika Prasad Gautam,9876543210,5/27/2024
T002145,Salikram Shrestha,9876543210,11/24/2023
T002146,Badribahadur Kc,9876543210,10/27/2023
T002147,Ambika Sharma Khanal,9876543210,3/11/2021
T002148,Sankhar lama,9876543210,5/24/2022
T002149,Puskar Acharya,9876543210,12/13/2022
T002150,Harigopal Shrestha,9876543210,4/5/2021
T002151,Rabi Bagoti,9876543210,1/19/2025
T002152,Rita Shrestha,9876543210,8/7/2022
T002153,Chandra Khatri,9876543210,3/23/2024
T002154,Jitendra Shrestha,9876543210,4/28/2023
T002155,Nakul Khadka,9876543210,10/31/2023
T002157,Rita Shrestha,9876543210,4/25/2024
T002158,Shyam Shresth,9876543210,11/25/2022
T002159,Shree Ram Ghimire,9876543210,3/10/2022
T002160,Balbahadur Sunar,9876543210,11/6/2023
T002161,Janak Thapa,9876543210,4/30/2021
T002162,Anil bisunkhey,9876543210,5/9/2024
T002163,Govindra Bahadur Thapa,9876543210,4/28/2024
T002164,Ambika Prasad Gautam,9876543210,8/24/2023
T002165,Dhrami Khatri,9876543210,12/11/2021
T002166,Krishna Hari Darsandhari,9876543210,8/1/2023
T002167,Somnath Poudel,9876543210,8/10/2020
T002168,Badri Rana Magar,9876543210,8/16/2023
T002169,Sudarshan Nepal,9876543210,11/11/2020
T002170,Shiva Bahadur Thapa,9876543210,8/23/2021
T002171,Kali Khatri,9876543210,4/28/2022
T002172,Ambika Sharma Khanal,9876543210,4/23/2023
T002173,Krishna Bahadur Thapa,9876543210,1/9/2025
T002174,Mina Himal,9876543210,12/13/2021
T002175,Jayanti Kc,9876543210,4/7/2022
T002176,Govinda Shrestha,9876543210,11/27/2021
T002177,Badri Kc,9876543210,10/11/2024
T002178,Ashok Raj Giri,9876543210,7/13/2024
T002179,Dev Chandra Kc,9876543210,5/15/2022
T002180,Jay Ram Thapa,9876543210,6/17/2021
T002181,Bhawani Khatri,9876543210,5/29/2022
T002182,Kali Khatri,9876543210,3/7/2020
T002183,Ambika Regmi,9876543210,11/26/2022
T002184,Badri Rana Magar,9876543210,8/26/2021
T002185,Jagat KC,9876543210,11/27/2022
T002186,Dev Krishna Kc,9876543210,10/10/2024
T002187,Bekhalal Rajthala,9876543210,12/7/2020
T002188,Ambika Regmi,9876543210,6/10/2021
T002189,Dev Chandra Kc,9876543210,6/21/2020
T002190,Ram Bahadur Maharjan,9876543210,7/29/2020
T002191,Nabinbir Shrestha,9876543210,6/26/2022
T002192,Rita Dangol,9876543210,8/1/2024
T002193,Ram Bahadur Khatri,9876543210,2/7/2023
T002195,Sheetal Thapa,9876543210,6/6/2021
T002196,Dipak Kumar Kc,9876543210,7/29/2024
T002197,Hari Krishna Thapa,9876543210,10/6/2022
T002198,Bharat Khadka,9876543210,9/12/2022
T002199,Amir Maharjhan,9876543210,4/6/2024
T002200,Nani Kaji Rana Magar,9876543210,4/23/2020
T002201,Ram Bahadur Khatri,9876543210,10/10/2021
T002202,Nakul Khadka,9876543210,8/1/2022
T002203,Anil bisunkhey,9876543210,6/11/2024
T002205,Bachu Ram Khadka,9876543210,6/2/2021
T002206,Hari Bhakta Khatri,9876543210,12/9/2020
T002207,Nani Kaji Rana Magar,9876543210,2/7/2021
T002208,Ambika Koirala,9876543210,2/6/2022
T002209,Kiran Kumar Khatri,9876543210,2/5/2024
T002210,Saroj Rajthala,9876543210,10/19/2024
T002211,Ambika Prasad dhakal,9876543210,5/11/2021
T002212,Sanu Nani  Rana Magar,9876543210,11/6/2024
T002213,Rita Shrestha,9876543210,12/3/2021
T002214,Kancha Khulal,9876543210,8/7/2020
T002215,Kanchi Sunar,9876543210,10/11/2022
T002216,Kedar Khadka,9876543210,7/29/2020
T002217,Rajendra Thapa,9876543210,4/12/2021
T002218,Narayan Das Shrestha,9876543210,8/17/2022
T002219,Ambika Prasad dhakal,9876543210,12/21/2021
T002220,Ajaya Acharya,9876543210,3/2/2022
T002247,Badribahadur Kc,9876543210,1/4/2024
T002221,Anil bisunkhey,9876543210,2/5/2020
T002222,Ambika Koirala,9876543210,9/18/2023
T002223,Gita Kc,9876543210,9/1/2022
T002224,Ganesh Nepali,9876543210,3/21/2021
T002225,Nakul Khadka,9876543210,4/27/2022
T002226,Hem Kumari Kc,9876543210,1/27/2020
T002227,Bishnu Prasad Acharye,9876543210,8/10/2023
T002228,Durga Kc,9876543210,12/27/2023
T002229,Janaki  Joshi  Shrestha,9876543210,3/3/2022
T002230,Tuyumaya Shrestha,9876543210,1/7/2023
T002231,Rukmani Thapa,9876543210,8/21/2022
T002232,Rabi Bagoti,9876543210,5/11/2023
T002233,Shyam Shresth,9876543210,10/27/2020
T002234,Ramesh KC,9876543210,3/27/2020
T002235,Dilip Kumar Khatri,9876543210,1/12/2023
T002236,Kamal Thapa,9876543210,2/23/2024
T002237,Ambika Sharma Khanal,9876543210,9/15/2020
T002238,Shivasaran Rana Magar,9876543210,1/5/2023
T002239,Ram Krishna Maharjan,9876543210,6/11/2020
T002240,Ambika Sharma Khanal,9876543210,8/3/2022
T002241,Sanu Khadka,9876543210,1/14/2025
T002242,Anil bisunkhey,9876543210,6/12/2020
T002243,Hari Krishna Thapa,9876543210,2/6/2021
T002244,Badribahadur Kc,9876543210,5/21/2020
T002245,Ambika Prasad Gautam,9876543210,4/12/2022
T002246,Kanchi Kc,9876543210,1/25/2020
T002248,Sanu  Maharjan,9876543210,5/24/2020
T002249,Ajaya Acharya,9876543210,5/7/2020
T002250,Bhawani Khatri,9876543210,12/1/2023
T002251,Mina Shrestha,9876543210,11/3/2021
T002253,Ambika Koirala,9876543210,3/21/2021
T002254,Jayanti Kc,9876543210,6/19/2023
T002255,Chandra Bahadur Thapa,9876543210,9/7/2023
T002256,Biakuntha Nepal,9876543210,11/4/2021
T002257,Sarsawati Magar,9876543210,12/19/2024
T002258,Shyam Shresth,9876543210,4/19/2022
T002259,Narayan KC,9876543210,5/2/2023
T002260,Prem Bahadur Rajthala,9876543210,9/29/2022
T002261,Somnath Poudel,9876543210,1/27/2024
T002262,Mithu Thapa,9876543210,12/10/2020
T002263,Akur Khadka,9876543210,8/21/2022
T002265,Bikash Khadka,9876543210,6/12/2024
T002266,Bikash Khadka,9876543210,3/27/2023
T002267,Narayan Lal Shrestha,9876543210,6/7/2021
T002268,Mahendraraj Pandey,9876543210,3/18/2023
T002269,Shir Ram Ghimire,9876543210,10/4/2022
T002270,Deepak Thapa,9876543210,4/30/2021
T002271,Birendra Amatya,9876543210,1/10/2023
T002272,Narayan KC,9876543210,6/2/2023
T002273,Dhurba Khatri,9876543210,3/6/2022
T002274,Narayan Rajthala,9876543210,6/18/2024
T002275,Rana Bahadur Khatri,9876543210,11/21/2023
T002276,Sankhar lama,9876543210,9/18/2020
T002277,Sundar Puri,9876543210,5/30/2023
T002278,Shivasaran Rana Magar,9876543210,12/24/2021
T002279,Harigopal Shrestha,9876543210,1/4/2025
T002280,Ramesh Bhandari,9876543210,6/21/2022
T002281,Ram Krishna Rijal,9876543210,11/21/2023
T002282,Rita Shrestha,9876543210,9/3/2020
T002283,Ghana Shyam Thapa,9876543210,7/23/2023
T002284,Ambika Sharma Khanal,9876543210,1/7/2024
T002285,Bashu Acharya,9876543210,1/31/2022
T002286,Alaichi Maiya Shahi,9876543210,5/8/2022
T002287,Kishwor Khatri,9876543210,1/4/2021
T002288,Kumar Thapa,9876543210,9/13/2020
T002289,Vyas Acharya,9876543210,8/29/2022
T002290,Shivasaran Rana Magar,9876543210,8/6/2022
T002291,Dilip Kumar Khatri,9876543210,1/9/2021
T002292,Shivasaran Rana Magar,9876543210,11/6/2022
T002293,Jaya Ram Rana Jagar,9876543210,3/17/2020
T002294,Harikrishna Rajthala,9876543210,3/21/2023
T002295,Akur Khadka,9876543210,1/27/2024
T002296,Sita Adhikari,9876543210,8/31/2024
T002297,Kanchi Rana,9876543210,1/8/2025
T002298,Shree Hari Thapa,9876543210,7/20/2021
T002299,Anil bisunkhey,9876543210,2/12/2022
T002300,Balbahadur Sunar,9876543210,11/4/2024
T002301,Krishna Bahadur Thapa,9876543210,3/11/2020
T002302,Kuber Khatri,9876543210,11/25/2024
T002303,Rita Shrestha,9876543210,11/24/2020
T002304,Jayanti Kc,9876543210,10/21/2022
T002305,Dil Kumar Rashaili,9876543210,5/17/2022
T002306,Dhan Kumari Acharya,9876543210,1/6/2025
T002307,Bikash Khadka,9876543210,8/27/2021
T002308,Roshani Shrestha,9876543210,8/22/2020
T002309,Sankhar lama,9876543210,5/26/2023
T002310,Jagat KC,9876543210,3/12/2023
T002311,Sakuntala KC,9876543210,6/5/2020
T002312,Amir Maharjhan,9876543210,5/16/2020
T002313,Anil bisunkhey,9876543210,1/1/2025
T002314,Ashok Raj Giri,9876543210,6/7/2021
T002315,Manoj Thapa,9876543210,10/9/2023
T002316,Umesh Thapa,9876543210,7/22/2020
T002317,Babulal Shrestha,9876543210,5/14/2023
T002318,Dinesh Rana Magar,9876543210,1/25/2021
T002319,Amir Maharjhan,9876543210,11/16/2024
T002320,Anil bisunkhey,9876543210,1/16/2023
T002322,Rita Shrestha,9876543210,1/31/2024
T002323,Ambika Regmi,9876543210,9/26/2024
T002324,Jayanti Kc,9876543210,5/14/2021
T002326,Man Bahadur Sahi,9876543210,12/14/2021
T002327,Dipak Kumar Kc,9876543210,9/15/2024
T002328,Saroj Rajthala,9876543210,12/13/2022
T002329,Ambika Prasad dhakal,9876543210,9/3/2023
T002330,Narayan Lal Shrestha,9876543210,10/5/2023
T002331,Anil bisunkhey,9876543210,3/6/2023
T002332,Gita Kc,9876543210,8/17/2021
T002333,Dinesh Kumar Silwal,9876543210,12/12/2023
T002334,Chandra Khatri,9876543210,5/31/2023
T002335,Nani Kaji Rana Magar,9876543210,7/8/2023
T002336,Dinesh Rana Magar,9876543210,12/5/2024
T002337,Nani Kaji Rana Magar,9876543210,12/18/2020
T002338,Ganesh Nepali,9876543210,11/11/2020
T002339,Man Bahadur Sahi,9876543210,2/10/2024
T002340,Badri Rana Magar,9876543210,2/1/2024
T002341,Badri Rana Magar,9876543210,5/7/2020
T002342,Uma Kanta Upadhya Ghimire,9876543210,3/4/2020
T002343,Ishwor Shrestha,9876543210,9/2/2024
T002344,Sunil Shrestha,9876543210,11/13/2020
T002345,Shivasaran Rana Magar,9876543210,4/18/2020
T002346,Basanta Kumar Shrestha,9876543210,6/4/2022
T002347,Ram Badhadur Sunar,9876543210,11/9/2021
T002348,Krishna Prasad Acharya,9876543210,12/30/2021
T002349,Jagat KC,9876543210,4/24/2020
T002350,Sankhar lama,9876543210,9/12/2024
T002351,Sankhar lama,9876543210,6/7/2020
T002352,Durlav Thapa,9876543210,9/23/2020
T002353,Somnath Poudel,9876543210,2/1/2021
T002354,Jaya Ram Rana Jagar,9876543210,4/23/2022
T002355,Dil Kumar Rashaili,9876543210,8/23/2024
T002356,Ishwor Shrestha,9876543210,11/1/2024
T002357,Jaya Ram Rana Jagar,9876543210,3/2/2022
T002358,Santosh Thapamagar,9876543210,9/2/2021
T002359,Aashik Moktang,9876543210,7/22/2022
T002360,Ram Bahadur Maharjan,9876543210,8/15/2023
T002361,Kedar Bahadur Thapa,9876543210,6/29/2020
T002362,Shivasaran Rana Magar,9876543210,7/23/2022
T002363,Badri Rana Magar,9876543210,11/1/2023
T002364,Sanjit Mijar,9876543210,6/17/2023
T002365,Dhan Kumari Khadka,9876543210,4/23/2022
T002366,Badri Rana Magar,9876543210,3/19/2023
T002367,Krishna Bahadur Rajthala,9876543210,9/2/2022
T002368,Madhusudan Ghirmire,9876543210,2/17/2024
T002370,Prachandra Hari Saran Khadka,9876543210,2/19/2021
